Date,Open,High,Low,Close,AdjClose,Volume
2011-09-16,111.440002,112.059998,110.699997,111.699997,85.770691,79000
2011-09-19,109.860001,111.099998,109.18,110.660004,84.97216,82150
2011-09-20,111.120003,112.139999,110.440002,110.480003,84.833923,154550
2011-09-21,110.599998,110.860001,107.139999,107.139999,82.269234,139000
2011-09-22,104.199997,105,102.379997,103.779999,79.689186,420500
2011-09-23,102.599998,104.32,102.459999,103.68,80.05986,329200
2011-09-26,104.720001,106.339996,103.32,106.199997,82.005753,193850
2011-09-27,108.440002,109.279999,106.860001,107.419998,82.947792,617550
2011-09-28,107.699997,108.239998,105.080002,105.279999,81.295364,197300
2011-09-29,107.059998,107.459999,104.160004,106.040001,81.88221,119300
2011-09-30,104.559998,105.480003,103.379997,103.519997,79.936287,183300
2011-10-03,102.82,104.080002,100.339996,100.339996,77.480782,333100
2011-10-04,99.139999,102.82,98.239998,102.540001,79.179588,285650
2011-10-05,102.879997,104.82,102,104.580002,80.754807,281000
2011-10-06,104.519997,106.620003,103.760002,106.599998,82.314644,583800
2011-10-07,107.160004,107.160004,105.18,105.779999,81.681442,627150
2011-10-10,107.739998,109.360001,107.660004,109.360001,84.445854,168200
2011-10-11,108.760002,109.720001,108.599998,109.32,84.414948,663200
2011-10-12,110.279999,111.599998,110,110.32,85.187126,509150
2011-10-13,109.699997,110.440002,108.900002,110.160004,85.063614,364000
2011-10-14,111.5,112.059998,110.919998,111.980003,86.468964,423450
2011-10-17,111.480003,111.599998,109.639999,109.879997,84.847397,309650
2011-10-18,109.839996,112.839996,109,112.080002,86.546204,259100
2011-10-19,111.839996,112.480003,110.400002,110.68,85.465134,107900
2011-10-20,111,111.480003,109.599998,111.18,85.851234,68200
2011-10-21,112.5,113.419998,112.239998,113.32,87.503685,87200
2011-10-24,113.559998,114.959999,113.440002,114.760002,88.615662,138550
2011-10-25,114.18,114.18,112.239998,112.540001,86.90139,102400
2011-10-26,113.760002,114.059998,111.800003,113.620003,87.735367,1922200
2011-10-27,116.779999,118.300003,115.800003,117.540001,90.762299,309200
2011-10-28,117.040001,117.779999,116.879997,117.660004,90.854958,693650
2011-10-31,116.260002,116.339996,114.639999,114.639999,88.522972,153450
2011-11-01,111.540001,112.900002,111.160004,111.599998,86.175583,307150
2011-11-02,113.260002,113.760002,112.32,113.360001,87.534576,122650
2011-11-03,114.639999,115.68,113.040001,115.459999,89.156158,173650
2011-11-04,114.459999,114.900002,113.419998,114.800003,88.646538,147450
2011-11-07,114.639999,115.519997,113.639999,115.459999,89.156158,79500
2011-11-08,116.099998,117.019997,115.019997,116.839996,90.221786,135700
2011-11-09,114.239998,114.720001,112.400002,112.620003,86.963173,246850
2011-11-10,114.099998,114.199997,112.620003,113.639999,87.750786,121800
2011-11-11,115.040001,116.099998,115.019997,115.860001,89.46505,132650
2011-11-14,115.419998,115.480003,114.220001,114.739998,88.600182,359550
2011-11-15,114.519997,115.919998,114.120003,115.339996,89.063499,402200
2011-11-16,114.199997,115.459999,113.32,113.480003,87.627251,91900
2011-11-17,113.260002,113.540001,110.919998,111.660004,86.221886,989950
2011-11-18,112.019997,112.18,111.099998,111.5,86.098335,188150
2011-11-21,109.900002,110.059998,108.480003,109.5,84.55394,236700
2011-11-22,109.199997,109.800003,108.379997,108.919998,84.10611,263300
2011-11-23,108,108.019997,106.599998,106.620003,82.330078,249100
2011-11-25,106.400002,107.580002,106.300003,106.300003,82.082985,75650
2011-11-28,109.260002,109.82,108.639999,109.480003,84.538528,155550
2011-11-29,109.760002,110.5,109.400002,109.800003,84.785622,134950
2011-11-30,112.900002,114.480003,112.620003,114.300003,88.260452,424450
2011-12-01,114.139999,114.839996,113.82,114.220001,88.198692,107350
2011-12-02,115.400002,115.68,114.139999,114.160004,88.152313,127300
2011-12-05,116,116.279999,114.720001,115.400002,89.10984,194500
2011-12-06,115.379997,116.199997,115.019997,115.5,89.187042,67600
2011-12-07,115.099998,116.32,114.360001,115.879997,89.480499,86600
2011-12-08,115.019997,115.260002,113.080002,113.379997,87.550026,93450
2011-12-09,113.879997,115.540001,113.800003,115.300003,89.032623,882200
2011-12-12,114.279999,114.279999,112.660004,113.639999,87.750786,127200
2011-12-13,114.220001,114.760002,112,112.559998,86.916824,162800
2011-12-14,112.099998,112.5,111.099998,111.300003,85.943893,945150
2011-12-15,112.519997,112.620003,111.559998,111.720001,86.268188,82550
2011-12-16,112.519997,113.099998,111.639999,111.800003,86.329971,1480000
2011-12-19,112.279999,112.5,110.440002,110.660004,85.449707,454150
2011-12-20,112.339996,114.160004,112.339996,113.959999,87.997917,143850
2011-12-21,113.900002,114.379997,113.019997,114.300003,88.260452,182650
2011-12-22,114.699997,115.379997,114.5,115.379997,89.094414,1439800
2011-12-23,114.959999,115.68,114.760002,115.599998,89.798172,256450
2011-12-27,115.379997,118,115.360001,115.720001,89.891411,388650
2011-12-28,115.720001,115.720001,114.099998,114.300003,88.788338,180300
2011-12-29,114.620003,118.160004,114.519997,115.339996,89.596199,259100
2011-12-30,115.32,115.559998,114.900002,114.900002,89.254379,254300
2012-01-03,116.900002,117.459999,116.599998,116.599998,90.574959,163250
2012-01-04,116.440002,116.919998,115.959999,116.800003,90.730339,448450
2012-01-05,116.279999,117.300003,115.68,117.18,91.02552,253500
2012-01-06,117.300003,117.300003,116.480003,116.940002,90.839104,166900
2012-01-09,117.139999,117.239998,116.540001,117.120003,90.978882,177000
2012-01-10,118.360001,118.540001,117.980003,118.120003,91.755722,261200
2012-01-11,117.779999,118.339996,117.559998,118.239998,91.84893,203800
2012-01-12,118.519997,118.639999,117.580002,118.5,92.050926,202250
2012-01-13,117.699997,118,116.82,118,91.662521,147200
2012-01-17,118.980003,119.18,118.059998,118.32,91.911079,324250
2012-01-18,118.32,119.639999,118.099998,119.639999,92.936447,172100
2012-01-19,120,120.339996,119.720001,120.279999,93.433594,224500
2012-01-20,120.080002,120.339996,119.779999,120.279999,93.433594,345200
2012-01-23,120.279999,120.980003,119.860001,120.400002,93.526802,130950
2012-01-24,119.68,120.300003,119.480003,120.220001,93.386971,203100
2012-01-25,120.080002,121.540001,119.639999,121.279999,94.210411,254050
